,text,date,prediction
392,RT @FireBirdFeniks: Angka positif copid tidak akan menurun jika upaya pemerintah tidak mendapatkan dukungan dalam peran aktif masyarakat be…,Sat Feb 06 23:43:28 +0000 2021,Nonabusive
393,"RT @FireBirdFeniks: Dengan 2 hari #JatengDirumah kita telah menunjukkan empati &amp; apresiasi kepada para nakes kita. 
Marilah bersama², atas…",Sat Feb 06 23:43:24 +0000 2021,Nonabusive
394,"RT @Teungkutmj: Ketika PDIP dan buzzerRP klaim penghargaan yg di raih oleh Anies adalah hasil kinerja pemerintah sebelum nya, Di benak saya…",Sat Feb 06 23:43:10 +0000 2021,Nonabusive
395,"RT @andira_885: Pemerintah menegaskan TIDAK ADA POTONGAN INSENTIF NAKES. Insentif akan diberikan sama dengan tahun 2020, mengingat NAKES ad…",Sat Feb 06 23:43:10 +0000 2021,Nonabusive
396,"RT @Teungkutmj: Ketika PDIP dan buzzerRP klaim penghargaan yg di raih oleh Anies adalah hasil kinerja pemerintah sebelum nya, Di benak saya…",Sat Feb 06 23:43:01 +0000 2021,Nonabusive
397,"RT @AngrySipelebegu: Makin nampak gak becusnya Rezim Investasi ini 
https://t.co/1ghqEwwhaQ",Sat Feb 06 23:42:51 +0000 2021,Nonabusive
398,RT @zarazettirazr: Di Library of Congress terdapat dokumen perjanjian tertulis tahun 1787 antara pemerintah Amerika saat itu dengan kepala…,Sat Feb 06 23:42:50 +0000 2021,Nonabusive
399,"RT @KATADATAcoid: Menko Marves Luhut Panjaitan sempat menyatakan ada dua juta data terkait Covid-19 yang belum masuk laporan pemerintah.
ht…",Sat Feb 06 23:42:31 +0000 2021,Nonabusive
400,"Indeks Persepsi Korupsi Indonesia Anjlok, ICW: Ini Membantah Klaim Pemerintah Soal Penguatan KPK https://t.co/0xabB53tqi",Fri Feb 05 23:59:58 +0000 2021,Nonabusive
401,@misgianto2 Hahaha iya. Mempercepat antrian juga kan. Soalnya banyak yg kartu jaminannya (yg gratis) udah di non aktifkan sm pemerintah.,Fri Feb 05 23:59:42 +0000 2021,Nonabusive
402,"RT @VICE_ID: Nyaris setahun pandemi, Ombudsman menilai kendala limbah medis pasien Covid-19 belum bisa diatasi pemerintah. https://t.co/c6w…",Fri Feb 05 23:59:37 +0000 2021,Nonabusive
403,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Fri Feb 05 23:59:19 +0000 2021,Nonabusive
404,"RT @blogdokter: Daripada lockdown akhir pekan, saya lebih setuju penerapan protokol kesehatan yang lebih diperketat termasuk sanksi yang le…",Fri Feb 05 23:59:12 +0000 2021,Nonabusive
405,"RT @Yabsarpote: Jadi menurut doi, rakyat = ga bisa diatur. Khas bener narasi pemerintah. 🤣🤣 Padahal awal2 yang inisiatif lockdown dari leve…",Fri Feb 05 23:59:12 +0000 2021,Nonabusive
406,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:59:04 +0000 2021,Nonabusive
407,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:59:01 +0000 2021,Nonabusive
408,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:58:51 +0000 2021,Nonabusive
409,"RT @arwidodo: Ingat gak? PKS pernah janjikan memperjuangkan SIM Seumur Hidup.

Ini ada berita gembira, bahwa sudah ada Peraturan Pemerintah…",Fri Feb 05 23:58:49 +0000 2021,Nonabusive
410,"RT @GreenpeaceID: Kalau banjir sudah datang, macam-macam pernyataan menyalahkan muncul.

""Salah mereka nih buang sampah sembarangan!"",
""Sal…",Fri Feb 05 23:58:38 +0000 2021,Nonabusive
411,RT @dewiteruna: Tidak Ditahannya Abu Janda merendahkan marwah pemerintah terhadap penegakan supermasi hukum..Tahan Abu Janda Karena tindaka…,Fri Feb 05 23:58:28 +0000 2021,abusive
412,"RT @ismailfahmi: SNA “INSENTIF NAKES” (5 FEB 2021)

Peta jejaring sosial setelah insentif nakes ditetapkan sama memperlihatkan cluster dokt…",Fri Feb 05 23:58:16 +0000 2021,Nonabusive
413,"RT @unilubis: Beda Istilah, Luhut: PSBB Lahir dari Bawah, PPKM Perintah dari Atas

Poin 2: Luhut akui ada 2 jutaan kasus belum masuk ke dal…",Fri Feb 05 23:58:14 +0000 2021,Nonabusive
414,"@DTanjung15 Sombong amat DT , Bu puji pernah menjabat menteri sementara anda menjabat ibu RT perbedaan bumi dan lan… https://t.co/6nc7FnQXNs",Fri Feb 05 23:58:14 +0000 2021,abusive
415,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Fri Feb 05 23:58:14 +0000 2021,Nonabusive
416,"Pemerintah
The data bender https://t.co/NiIlQvBvxb",Fri Feb 05 23:57:43 +0000 2021,Nonabusive
417,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:57:42 +0000 2021,Nonabusive
418,"RT @arwidodo: Ingat gak? PKS pernah janjikan memperjuangkan SIM Seumur Hidup.

Ini ada berita gembira, bahwa sudah ada Peraturan Pemerintah…",Fri Feb 05 23:57:27 +0000 2021,Nonabusive
419,RT @detikfinance: Ketua MPR Bambang Soesatyo minta pemerintah melalui Kemenkeu bekerja sama dengan Himpunan Bank Milik Negara fasilitasi pe…,Fri Feb 05 23:57:17 +0000 2021,Nonabusive
420,"RT @jokowi: Pembicaraan saya dengan PM Malaysia Tan Sri Muhyiddin Yassin tadi berlangsung baik, terbuka, dan komprehensif. Kami membahas se…",Fri Feb 05 23:57:09 +0000 2021,Nonabusive
421,Dalam nation states relasi pemerintah dan rakyat ada sinergi... krn negara ada krn ada masyarakat nya yg menghuni s… https://t.co/Dmr36Ii7Oo,Fri Feb 05 23:56:59 +0000 2021,Nonabusive
422,RT @Kris_Tans: Generasi Muda Konghucu Indonesia Mendukung Pemerintah Dalam Pelaksanaan Imlek  Secara Sederhana dan Virtual https://t.co/L3p…,Fri Feb 05 23:56:58 +0000 2021,Nonabusive
423,"RT @FrnPrdpt: Ket bien aku yo koar koar ngeneki, ngantek bledos cangkemku, tapi kenyataan e pemerintah jancokan kabeh.",Fri Feb 05 23:56:50 +0000 2021,abusive
424,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Fri Feb 05 23:56:41 +0000 2021,Nonabusive
425,Pungli berdampak pada rusaknya wibawa pemerintah dan menimbulkan ketidak percayaan masyarakat pada pemerintah… https://t.co/2jgOdzn4E3,Fri Feb 05 23:56:07 +0000 2021,Nonabusive
426,@Markonah76 @AryatamaAditya @kemendagri Kalau setauku seragam itu keputusan pemerintah lho. Berarti nanti sekolah gak ada seragam dong pak,Fri Feb 05 23:56:04 +0000 2021,Nonabusive
427,Pungli berdampak pada rusaknya wibawa pemerintah dan menimbulkan ketidak percayaan masyarakat pada pemerintah… https://t.co/Nbpitezi2q,Fri Feb 05 23:55:59 +0000 2021,Nonabusive
428,"JANGAN HANYA WAKAF, AMBIL SEMUA HUKUM SYARIAH

Pemerintah Indonesia baru-baru ini meluncurkan Gerakan Nasional Waka… https://t.co/G0g53CCBNu",Fri Feb 05 23:55:52 +0000 2021,Nonabusive
429,"Di lockdown oleh pemerintah
Lalu oleh lingkungan
Dan akhirnya oleh diri sendiri

Krn terlalu malas menjalani hari h… https://t.co/RaRDdQNFlk",Fri Feb 05 23:55:49 +0000 2021,Nonabusive
430,"Indonesia ngadapin Pandemi dgn istilah istilah, makanya gak selesai-selesai. Uang habis, ekonomi jeblok, angka posi… https://t.co/5HbBeE9PUT",Fri Feb 05 23:55:31 +0000 2021,Nonabusive
431,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:55:25 +0000 2021,Nonabusive
432,RT @sociotalker: salut buat kejujuran Jendral Luhut soal ini....tapi ini gila banget!! ada 2JUTA data testing yg belum dilaporin pemerintah…,Fri Feb 05 23:55:18 +0000 2021,abusive
433,"@AsNug_Ind @MahinFatavit Tekhnologi seperti ini hrsnya sdh diaplikasikan di TPA dengan kapasitas besar, nampaknya k… https://t.co/qgq8GdXfVy",Fri Feb 05 23:55:06 +0000 2021,Nonabusive
434,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:55:04 +0000 2021,Nonabusive
435,"🌟 JANGAN HANYA WAKAF, AMBIL SEMUA HUKUM SYARIAH
📑 BULETIN DAKWAH KAFFAH - EDISI 179
📅 22 Jumada al-Akhirah 1442 H -… https://t.co/7gn8j7fRTg",Fri Feb 05 23:54:57 +0000 2021,abusive
436,"@MrsRachelIn @PKSejahtera @PKSejahtera tak lebih dari gerombolan BEJINGAN berkedok agama

Lihat aja kelakuan kader… https://t.co/gFehqufcSu",Fri Feb 05 23:54:46 +0000 2021,abusive
437,"RT @gempur_terus: 8🌟 JANGAN HANYA WAKAF, AMBIL SEMUA HUKUM SYARIAH
📑 BULETIN DAKWAH KAFFAH - EDISI 179
📅 22 Jumada al-Akhirah 1442 H - 5 Fe…",Fri Feb 05 23:54:33 +0000 2021,abusive
438,"@Tio51645147 @jokowi Makanya patuh bayar pajak, jaga infrastruktur yg dibangun oleh pemerintah, kontraktor yg asal… https://t.co/rnGdbyQYSO",Fri Feb 05 23:54:30 +0000 2021,Nonabusive
439,"Mekanismenya juga sama dengan nakes dan yg duluan dapet vaksin, artinya pemerintah serius dlm menyelesaikan pandemi… https://t.co/nhxYyYqtYA",Fri Feb 05 23:54:26 +0000 2021,Nonabusive
440,"@mediaindonesia Udahlah ndak usah di polemikkan di perdebatkan  itu upaya Pemerintah melindungi rakyatnya ,sekarang… https://t.co/7oeR2xsar9",Fri Feb 05 23:54:18 +0000 2021,Nonabusive
441,"Hukum tegak lurus kepada Kontra Pemerintah, untuk Pro Pemerintah hukum seperti tulang rawan | wes angel… https://t.co/LX8PsaoEBL",Fri Feb 05 23:54:01 +0000 2021,Nonabusive
442,"Jubir pemerintah untuk penanganan COVID-19, dr Reisa Broto Asmoro, mengungkap ada 118 daerah yang mematuhi pemakaia… https://t.co/eVr6RZcR53",Fri Feb 05 23:53:40 +0000 2021,Nonabusive
443,"RT @Yabsarpote: Jadi menurut doi, rakyat = ga bisa diatur. Khas bener narasi pemerintah. 🤣🤣 Padahal awal2 yang inisiatif lockdown dari leve…",Fri Feb 05 23:53:37 +0000 2021,Nonabusive
444,RT @dewiteruna: Tidak Ditahannya Abu Janda merendahkan marwah pemerintah terhadap penegakan supermasi hukum..Tahan Abu Janda Karena tindaka…,Fri Feb 05 23:53:26 +0000 2021,abusive
445,"RT @Yabsarpote: Jadi menurut doi, rakyat = ga bisa diatur. Khas bener narasi pemerintah. 🤣🤣 Padahal awal2 yang inisiatif lockdown dari leve…",Fri Feb 05 23:53:23 +0000 2021,Nonabusive
446,"Kemudian yang kedua, yang tidak kalah pentingnya dari sisi pemerintah, yaitu testing, tracing, dan treatment… https://t.co/BTwO7cnUXY",Fri Feb 05 23:53:08 +0000 2021,Nonabusive
447,"RT @KAI121: VP Public Relations KAI, Joni Martinus, mengatakan, KAI sudah siap untuk menyelenggarakan layanan pemeriksaan GeNose C19 di sta…",Fri Feb 05 23:52:38 +0000 2021,Nonabusive
448,"RT @jokowi: Pembicaraan saya dengan PM Malaysia Tan Sri Muhyiddin Yassin tadi berlangsung baik, terbuka, dan komprehensif. Kami membahas se…",Fri Feb 05 23:52:29 +0000 2021,Nonabusive
449,esuk2 wes udan wae.. emang wong2 do gak entuk metu lan kudu manut program e pemerintah gawe tinggal ning omah wae dino sebtu mbek minggu,Fri Feb 05 23:52:17 +0000 2021,Nonabusive
450,@PaopeiSuper @LsOwien @satgascovid19id @BNPB_Indonesia Ada diberita ada koq mbak klo pemerintah serius udh tinjut l… https://t.co/sDdO8lBvlk,Fri Feb 05 23:52:15 +0000 2021,Nonabusive
451,RT @maspiyuaja: Satgas Pemerintah Pusat Minta Daerah Belajar Penanganan Covid-19 dari DKI https://t.co/tuKqwNBSSy https://t.co/EsgMVCJyyF,Fri Feb 05 23:52:05 +0000 2021,Nonabusive
452,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:52:00 +0000 2021,Nonabusive
453,Sesuai anjuran pemerintah jarteng di burjo saja,Fri Feb 05 23:51:51 +0000 2021,Nonabusive
454,"@nandothok @Yabsarpote Nanti klo pemerintah tegas dibilang represif, melanggar ham melarang orang nyari nafkah. Jat… https://t.co/cM2Bu5DSvC",Fri Feb 05 23:51:31 +0000 2021,Nonabusive
455,RT @arrafiuasyqar_: @KuchinkLine emg sejak kpn jg pemerintah bener2 punya kuping klo para ahli ngomong?,Fri Feb 05 23:51:28 +0000 2021,Nonabusive
456,"RT @Mulalt_: Bicara perubahan iklim tetapi Indonesia memfasilitasi perusahaan @KorindoGroup untuk menghancurkan Hutan Papua.

Padahal pemer…",Fri Feb 05 23:51:18 +0000 2021,Nonabusive
457,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:51:06 +0000 2021,Nonabusive
458,"RT @arwidodo: Ingat gak? PKS pernah janjikan memperjuangkan SIM Seumur Hidup.

Ini ada berita gembira, bahwa sudah ada Peraturan Pemerintah…",Fri Feb 05 23:50:42 +0000 2021,Nonabusive
459,"@vachivareszz Yaampun, kesal aku liat kelakuan masyarakat sekarang, susah banget disuruh stay dirumah, Ntar klo ken… https://t.co/UgcVqmTdrD",Fri Feb 05 23:50:23 +0000 2021,abusive
460,RT @Bengkeltanah2: Banyak orang setelah tidak jd Menteri di Kabinet Jokowi berbalik arah menyerang kebijakan pemerintah. Mereka sakit hati…,Fri Feb 05 23:50:13 +0000 2021,Nonabusive
461,RT @sociotalker: salut buat kejujuran Jendral Luhut soal ini....tapi ini gila banget!! ada 2JUTA data testing yg belum dilaporin pemerintah…,Fri Feb 05 23:50:12 +0000 2021,abusive
462,"RT @CNNIndonesia: Dalih Pandemi, Pemerintah Dinilai Tak Konsisten Tolak Pilkada https://t.co/vaKsT7sgcP",Fri Feb 05 23:50:12 +0000 2021,Nonabusive
463,"RT @Mulalt_: Bicara perubahan iklim tetapi Indonesia memfasilitasi perusahaan @KorindoGroup untuk menghancurkan Hutan Papua.

Padahal pemer…",Fri Feb 05 23:50:09 +0000 2021,Nonabusive
464,RT @tempodotco: Fraksi PKS menyebut pemerintah kebobolan lagi dalam perlindungan pekerja migran di awal tahun 2021. #TempoNasional https://…,Fri Feb 05 23:50:03 +0000 2021,Nonabusive
465,"RT @June_dya77: @jokowi Pro Petani

Petani Desa Gadabung Kalteng Sambut Panen Raya Food Estate

Per hektar lahan bisa mencapai hingga 6 ton…",Fri Feb 05 23:49:57 +0000 2021,Nonabusive
466,"RT @June_dya77: @jokowi Gas Pol Investasi

Terima Proposal Tesla, Pemerintah Akan Gelar Pertemuan Lanjutan

Dalam pertemuan virtual pekan d…",Fri Feb 05 23:49:51 +0000 2021,Nonabusive
467,"RT @jokowi: Pembicaraan saya dengan PM Malaysia Tan Sri Muhyiddin Yassin tadi berlangsung baik, terbuka, dan komprehensif. Kami membahas se…",Fri Feb 05 23:49:48 +0000 2021,Nonabusive
468,"Bagaimanapun pemerintah itu serius dan terus melakukan upaya2 terbaik untuk menangani pandemi ini
https://t.co/NhQhIgGgwK",Fri Feb 05 23:49:39 +0000 2021,Nonabusive
469,RT @dewiteruna: Tidak Ditahannya Abu Janda merendahkan marwah pemerintah terhadap penegakan supermasi hukum..Tahan Abu Janda Karena tindaka…,Fri Feb 05 23:49:22 +0000 2021,abusive
470,"RT @jokowi: Pembicaraan saya dengan PM Malaysia Tan Sri Muhyiddin Yassin tadi berlangsung baik, terbuka, dan komprehensif. Kami membahas se…",Fri Feb 05 23:49:15 +0000 2021,Nonabusive
471,"RT @jokowi: Pembicaraan saya dengan PM Malaysia Tan Sri Muhyiddin Yassin tadi berlangsung baik, terbuka, dan komprehensif. Kami membahas se…",Fri Feb 05 23:48:51 +0000 2021,Nonabusive
472,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:48:48 +0000 2021,Nonabusive
473,"@fadlizon Siapa bilang dipotong❓
Hrsnya tabayun dulu seblom ngoceh ke media. ... jangan cuma bikin gaduh klo ga bs… https://t.co/qHXN7UcYjk",Fri Feb 05 23:48:41 +0000 2021,Nonabusive
474,"RT @blogdokter: Daripada lockdown akhir pekan, saya lebih setuju penerapan protokol kesehatan yang lebih diperketat termasuk sanksi yang le…",Fri Feb 05 23:48:36 +0000 2021,Nonabusive
475,"""Bolehobilitas asal menerapkan protokol kesehatan""

Pemerintah ini pura gatau apa gimana si?

Pura pura gatau kalau… https://t.co/U8MWCYZ16W",Fri Feb 05 23:48:34 +0000 2021,Nonabusive
476,"RT @jokowi: Saya ingin ada penyempurnaan detail pelaksanaan kebijakan yang perlu diperbaiki. Misalnya, pentingnya pembatasan kegiatan masya…",Fri Feb 05 23:48:28 +0000 2021,Nonabusive
477,"RT @geloraco: Ekonomi 2020 Minus 2,07 Persen Tanda Pemerintah Gagal Kendalikan Pandemi
https://t.co/VUvEEX0NVT",Fri Feb 05 23:48:27 +0000 2021,Nonabusive
478,Strategi Pemerintah Capai Target Pertumbuhan Ekonomi https://t.co/YoEZe1QYxO (pemerintah mempersiapkan beberapa str… https://t.co/USqR1eqxEh,Fri Feb 05 23:48:26 +0000 2021,Nonabusive
479,"RT @arwidodo: Ingat gak? PKS pernah janjikan memperjuangkan SIM Seumur Hidup.

Ini ada berita gembira, bahwa sudah ada Peraturan Pemerintah…",Fri Feb 05 23:48:20 +0000 2021,Nonabusive
480,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:48:14 +0000 2021,Nonabusive
481,"RT @blogdokter: Konfirmasi positif Covid19 dengan gejala ringan seperti meriang, batuk kering tanpa sesak dan anosmia bisa isolasi mandiri…",Fri Feb 05 23:47:39 +0000 2021,Nonabusive
482,RT @PakarINTELekIII: Panen saat ini angkanya jauh lebih besar ketimbang garapan sawah sebelum intervensi pemerintah melalui program jangka…,Fri Feb 05 23:47:35 +0000 2021,Nonabusive
483,PM Malaysia Terkejut dengan Sambutan Pemerintah Indonesia https://t.co/zo8RVkrAlG,Fri Feb 05 23:47:28 +0000 2021,Nonabusive
484,RT @sociotalker: salut buat kejujuran Jendral Luhut soal ini....tapi ini gila banget!! ada 2JUTA data testing yg belum dilaporin pemerintah…,Fri Feb 05 23:47:27 +0000 2021,abusive
485,"Update terkini covid-19 (Jum'at, 05/02/2021)
Sumber Dinas Kesehatan Kabupaten Magetan, tetap waspada jangan panik,… https://t.co/Pj5r1aPu32",Fri Feb 05 23:46:53 +0000 2021,Nonabusive
486,"@Paltiwest @RachlanNashidik @jansen_jsp @OssyDermawan @panca66 Curigesyen🤔🤔🤔
Jng2 sengaja bawa2 nama presiden u men… https://t.co/8f121qtN1T",Fri Feb 05 23:46:35 +0000 2021,abusive
487,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:46:18 +0000 2021,Nonabusive
488,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:46:18 +0000 2021,Nonabusive
489,@febridiansyah Ya begitulah yg masalah tanah2 lah klo pemerintah ngomong itu Sdh bener jangan dinprotes lagi ....,Fri Feb 05 23:46:12 +0000 2021,abusive
490,"RT @ApriliaLin: Udah 1 tahun baru mau terbitkan Red Notice. Jadi selama ini KPK ngapain aja.?

Dari awal HM bisa ditangkap andai KPK mau be…",Fri Feb 05 23:46:10 +0000 2021,Nonabusive
491,"RT @Paltiwest: Selain belum ramah lingkungan, keempat jenis BBM tersebut tidak sesuai dengan standar emisi Euro 2 yang telah diadopsi Indon…",Fri Feb 05 23:45:24 +0000 2021,Nonabusive
492,"""Iya sudah mengikuti aturan pemerintah (tarif). Sekarang hanya beda tipis sama taksi biasa (konvensional).",Fri Feb 05 23:45:17 +0000 2021,Nonabusive
493,"@collegemenfess Dih? Kayaknya yg bayarin bidikmisi gua bukan elu atau ortu lu dh, itu dri uang pemerintah dimana it… https://t.co/VSYhdNS18A",Fri Feb 05 23:45:15 +0000 2021,abusive
494,"Pemerintah mintak kita jaga jarak je ya, 
bukan hilang terus khabarnya. 
Semoga baii-baik aja semuanya.",Fri Feb 05 23:44:40 +0000 2021,Nonabusive
495,"RT @ApriliaLin: Udah 1 tahun baru mau terbitkan Red Notice. Jadi selama ini KPK ngapain aja.?

Dari awal HM bisa ditangkap andai KPK mau be…",Fri Feb 05 23:44:38 +0000 2021,Nonabusive
496,@dxlght mbuh kan balik ke kebijakan pemerintah kota atau kabupaten yg ada di KT lg wkwk,Fri Feb 05 23:44:29 +0000 2021,Nonabusive
497,"RT @GreenpeaceID: Kalau banjir sudah datang, macam-macam pernyataan menyalahkan muncul.

""Salah mereka nih buang sampah sembarangan!"",
""Sal…",Fri Feb 05 23:44:19 +0000 2021,Nonabusive
498,"RT @vicadibacavika: Pemerintah menghimbau untuk jaga jarak, bukan hilang kabar",Fri Feb 05 23:44:08 +0000 2021,Nonabusive
499,RT @sociotalker: salut buat kejujuran Jendral Luhut soal ini....tapi ini gila banget!! ada 2JUTA data testing yg belum dilaporin pemerintah…,Fri Feb 05 23:43:30 +0000 2021,abusive
500,"@FirstMediaCares pagi2 udah di prank aja RTO...... Hadehh mana kelas ada ujian, wifi pemerintah udh mo abis karena… https://t.co/jAb1aq0ZVn",Thu Feb 04 23:59:53 +0000 2021,Nonabusive
501,RT @lafennassya: @aliciaaKaicha Ketika Kerajaan Arab Saudi menutup pintunya dari Indonesia yang justru adalah konsumen terbanyak untuk jema…,Thu Feb 04 23:59:50 +0000 2021,Nonabusive
502,"@AheadDragon @MidoenYudha @narkosun @permadiaktivis1 @susipudjiastuti Mosok km mo bilang pemerintah india, malaysia… https://t.co/72Olq3GaDe",Thu Feb 04 23:59:47 +0000 2021,Nonabusive
503,"@FKadrun Karena ada orang hebat dan pintar diluar pemerintah ,coba klo orang itu selalu yesbos aman dah ,,ini aja p… https://t.co/z0weQsCov6",Thu Feb 04 23:59:46 +0000 2021,Nonabusive
504,Sebenernya tujuan pemerintah ini buat rakyat nya nyaman atau rakyatnya insecure sih?!,Thu Feb 04 23:59:36 +0000 2021,Nonabusive
505,"Langkah sistematis hasil rumusan bersama para pihak yang kompeten tersebut, diadopsi jadi kebijakan pemerintah. Kem… https://t.co/B19riePWTi",Thu Feb 04 23:59:32 +0000 2021,Nonabusive
506,"Sepanjang menghadapi pandemi COVID-19, pemerintah belum menemukan rumusan formula yang dianggap tepat. https://t.co/50VrLhNN5K",Thu Feb 04 23:59:31 +0000 2021,Nonabusive
507,"PBNU : Pembubaran FPI oleh pemerintah untuk lindungi masyarakat

Sepakat karena sudah membuat resah sebagian masyar… https://t.co/nGVgwPcEfF",Thu Feb 04 23:59:28 +0000 2021,Nonabusive
508,"Udah ga ada lagi esensi surat berharga, udah jadi suka-suka pemerintah aja di buatnya. 
Kalo status tanah di rubah… https://t.co/7zpxxdpKmz",Thu Feb 04 23:59:23 +0000 2021,Nonabusive
509,RT @03__nakula: Pemerintah terus berupaya mendapatkan komitmen Vaksin untuk memastikan kebutuhan Vaksin Indonesia cukup untuk seluruh rakya…,Thu Feb 04 23:59:23 +0000 2021,Nonabusive
510,"RT @Rifaihidayat14: Narasi yg berkembang terkait kasus Dinar Dirham pak Zaim Zaidi, krn komunitas tsb terafiliasi dg gerakan terlarang. Seg…",Thu Feb 04 23:59:17 +0000 2021,Nonabusive
511,@inisifani @mush4r Karena omongan bukan produk hukum dan ga bisa menganulir keputusan sebelumnya jadi secara aturan… https://t.co/u4gaOpGRlZ,Thu Feb 04 23:59:08 +0000 2021,Nonabusive
512,"@aliciaaKaicha Turut berduka cita ya mbak, kita sbg rakyat cuma bisa jaga diri dan keluarga masing2 karena protas p… https://t.co/MshbUhZd5v",Thu Feb 04 23:59:08 +0000 2021,Nonabusive
513,"@ismailfahmi sistem buku tanah dan sertifikat sudah benar dengan adanya dual kontrol. 
Pemerintah pegang buku tanah… https://t.co/kKVb7lrdse",Thu Feb 04 23:58:57 +0000 2021,Nonabusive
514,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:58:56 +0000 2021,Nonabusive
515,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:58:54 +0000 2021,Nonabusive
516,"RT @xvidgmbk: 07.  Langkah 1.
PRESIDENTIAL TRESHOLD 0%
Agar tuntutan Demokrat di parlemen terkait penurunan Presidential Treshold didukung…",Thu Feb 04 23:58:45 +0000 2021,Nonabusive
517,"RT @na_dirs: Pointnya adalah jangan2 yg dipersoalkan ^sebagian pihak^ itu bukan SKB-nya, tapi pemerintahannya hehheheh 

Pokoknya mrk sih g…",Thu Feb 04 23:58:41 +0000 2021,Nonabusive
518,"RT @dwijaprata: #JalinPersatuan
#NyanyianIlalang
    
Di rumah aja ~ 4

@DiRezh4
@CantikaCahyhani
@wong_gede_80
@woda_johan
@Chishe_wd23
@r…",Thu Feb 04 23:58:40 +0000 2021,Nonabusive
519,"@FKadrun Kenapa pemerintah jadi pada ngurusin zakat,kemarin wakaf,bukankah itu semua syariat Islam.bukannya alergi dengan syariat Islam?",Thu Feb 04 23:58:27 +0000 2021,Nonabusive
520,RT @detikfinance: Pemerintah melalui Kementerian Keuangan (Kemenkeu) memutuskan untuk melanjutkan pemberian insentif nakes di tahun 2021. B…,Thu Feb 04 23:58:20 +0000 2021,Nonabusive
521,RT @AbdRachim12: Keadilan sosial bagi seluruh rakyat Pemerintah 😒😒 https://t.co/3rM8JoWeoj,Thu Feb 04 23:58:11 +0000 2021,Nonabusive
522,RT @UmarHasibuan_75: Profesor gelarnya tapi beraninya nyerang bu Susi pakai twit hinaan pula. Duh sekolah tinggi2 koq kelasnya spt buzzer p…,Thu Feb 04 23:58:11 +0000 2021,Nonabusive
523,"NU dan Muhammadiyah mendukung tindakan tegas Pemerintah terhadap Ormas r4dikal 
#FPIBubarIndonesiaMaju https://t.co/2p6ar9i4Oj",Thu Feb 04 23:58:00 +0000 2021,Nonabusive
524,Berbagai elemen kemasyarakatan mendukung tindakan tegas Pemerintah terhadap Ormas terlarang fpi… https://t.co/9eWrOCvHNL,Thu Feb 04 23:58:00 +0000 2021,Nonabusive
525,"Mendukung tindakan tegas pemerintah terhadap ormas r4d1kal berkedok Agama ini 
#FPIBubarIndonesiaMaju https://t.co/anc6YftIZt",Thu Feb 04 23:58:00 +0000 2021,Nonabusive
526,Jangan sampai timbul kesan bahwa Pemerintah menjadi “tukang rampas” belaka atas hak milik rakyat yang diperoleh sec… https://t.co/LTUjkLLMDK,Thu Feb 04 23:57:45 +0000 2021,Nonabusive
527,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:57:32 +0000 2021,Nonabusive
528,RT @kiangiekwik: Utang besar yg jatuh tempo tidak masalah krn bisa dibayar dng utang baru. Obligasi pemerintah kita laris manis krn berani…,Thu Feb 04 23:57:24 +0000 2021,Nonabusive
